"Month","Date","Year","NAME","ADDL.CO.INFO","GeoAddress","City","State","lon","lat"
1,16,2004,"EDINBORO BOROUGH POLICE DEPT","ATTN: K-9 UNIT","124 MEADVILLE STREET, EDINBORO, PA 16412","EDINBORO","PA",-80.131853,41.873364
2,10,2004,"CITY OF SATELLITE BEACH",NA,"LIEUTENANT , 510 CINNAMON DRIVE, SATELLITE BEACH, FL 32937","SATELLITE BEACH","FL",-80.6022872,28.1733333
1,26,2004,"SHELBURN POLICE DEPARTMENT",NA,"25 NORTH RAILROAD STREET, SHELBURN, IN 47879","SHELBURN","IN",-87.393187,39.178578
3,5,2004,"PLUM POLICE DEPARTMENT",NA,"ATTN: K-9 OFFICER TEMPLE, 4575 NEW TEXAS ROAD, PLUM, PA 15239","PLUM","PA",-79.7625436,40.5038496
3,17,2004,"LAKE MARY POLICE DEPARTMENT",NA,"165 E. CRYSTAL LAKE AVENUE, LAKE MARY, FL 32746","LAKE MARY","FL",-81.3193667,28.758734
2,6,2004,"TOWN OF AMHERST POLICE DEPT",NA,"500 JOHN JAMES AUDUBON PKWY, AMHERST, NY 14228","AMHERST","NY",-78.7804459,43.0176491
2,19,2004,"LAW ENFORCEMENT ACTIVITY","CANINE HANDLER","MILITARY WORKING DOG KENNELS, BLDG D2450 KNIGHT AVE, FORT JACKSON, SC 29207","FORT JACKSON","SC",-80.9547289,33.9962972
2,11,2004,"PRECINCT 131","K-9 TRAINING FACILITY"," 4285 N. FORDNEY ROAD, HEMLOCK, MI 48626","HEMLOCK","MI",-84.193217,43.471147
3,4,2004,"FAIRFAX COUNTY POLICE",NA,"    K-9 TRAINER, 14700 AVION PARKWAY SUITE 100, CHANTILLY, VA 20151","CHANTILLY","VA",-77.455252,38.908368
2,6,2004,"WINNEBAGO COUNTY SHERIFF",NA,"650 WEST STATE STREET, ROCKFORD, IL 61102","ROCKFORD","IL",-89.1003602,42.2725508
4,2,2004,"MARSHALLTOWN POLICE DEPT",NA,"22 NORTH CENTER STREET, MARSHALLTOWN, IA 50158","MARSHALLTOWN","IA",-92.9134382,42.0498503
4,6,2004,"BERKELEY COUNTY SHERIFF'S DEPARTMENT K-9 DIVISION","K-9 DIVISION","223 NORTH LIVE OAK DRIVE, MONCKS CORNER, SC 29461","MONCKS CORNER","SC",-80.0064873,33.1990562
5,26,2004,"U S BORDER PATROL","CHIEF PATROL AGENT","P.O. BOX 450040, 26000 SOUTH STREET,BLDG. 1516, SELFRIDGE ANGB, MI 48045","SELFRIDGE ANGB","MI",-82.8101975,42.5896119
5,25,2004,"KANSAS CITY KANSAS POLICE DPT","OPERATIONS -  NARCOTICS","700 MINNESOTA AVENUE, KANSAS CITY, KS 66101","KANSAS CITY","KS",-94.6271307,39.1159663
7,21,2004,"ALABAMA DEPT OF CORRECTIONS","(B6)","CORRECTIONAL/CO CAPT. , 303 WARRIOR LANE, BESSEMER, AL 35023","BESSEMER","AL",-87.1817451,33.5223548
3,18,2004,"SANDPOINT POLICE DEPARTMENT",NA,"SANDPOINT POLICE DEPARTMENT, 1123 LAKE STREET, SANDPOINT, ID 83864","SANDPOINT","ID",-116.5631082,48.2717103
3,18,2004,"221ST/3RD MILITARY POLICE DETACHMENT","MILITARY WORKING DOG TRAINING","BLDG. 899, MONROE AVENUE, FORT EUSTIS, VA 23604","FORT EUSTIS","VA",-76.5909881,37.1630982
6,22,2005,"MONTOUR COUNTY SHERIFFS OFFICE",NA,"114 WOODBINE LANE, DANVILLE, PA 17821","DANVILLE","PA",-76.5777363,40.963896
5,4,2004,"JASPER COUNTY SHERIFF'S DEPT",NA,"2171 NORTH MCKINLEY AVE, PO BOX 296, RENSSELAER, IN 47978","RENSSELAER","IN",-87.151321,40.9603224
5,17,2004,"ABET SECURITY SERVICES",NA," 2728 E. VALLEY VIEW, WEST COVINA, CA 91792","WEST COVINA","CA",-117.885829,34.004454
5,17,2004,"BENSON POLICE DEPARTMENT","K9 UNIT","360 S. GILA, PO BOX 2287, BENSON, AZ 85602","BENSON","AZ",-110.2940343,31.9648613
4,13,2004,"217TH MILITARY POLICE DET","CANINE HANDLER","11028 38TH STREET, FORT LEE, VA 23801","FORT LEE","VA",-77.3371185,37.2215082
4,27,2004,"RANDALL COUNTY SHERIFF'S OFFICE",NA,"9100 SOUTH GEORGIA, AMARILLO, TX 79118","AMARILLO","TX",-101.8672829,35.1155559
5,25,2004,"(B6)",NA,"UNIVERSITY OF TEXAS AT AUSTIN, 2400 SPEEDWAY PAT 402, AUSTIN, TX 78712","AUSTIN","TX",-97.7370271,30.2874371
5,18,2004,"P A DEPT OF CORRECTIONS","DRUG INTERDICTION UNIT","K-9 ACADEMY, 4395 QUEHANNA HIGHWAY, KARTHAUS, PA 16845","KARTHAUS","PA",-78.147716,41.18283
4,26,2004,"HALTOM CITY POLICE DEPARTMENT","(B6)","HALTOM CITY POLICE DEPARTMENT, 5110 BROADWAY AVENUE, HALTOM CITY, TX 76117","HALTOM CITY","TX",-97.2721714,32.8090086
4,20,2004,"SUFFIELD POLICE DEPARTMENT",NA,"OFFICER , 911 MOUNTAIN ROAD, SUFFIELD, CT 6078","SUFFIELD","CT",NA,NA
4,15,2004,"CINCINNATI POLICE DEPARTMENT",NA,"SERGEANT , 800 EVANS STREET, CINCINNATI, OH 45204","CINCINNATI","OH",-84.5457953,39.1050174
8,3,2004,"NOVATO POLICE DEPARTMENT",NA,"909 MACHIN AVE, NOVATO, CA 94945","NOVATO","CA",-122.5694607,38.1065147
1,19,2005,"QUINCY POLICE DEPARTMENT",NA,"110 SOUTH 8TH STREET, QUINCY, IL 62301","QUINCY","IL",-91.4036784,39.9315816
5,12,2004,"ROSS TOWNSHIP POLICE DEPT",NA,"K-9 DIVISION, 1000 ROSS MUNICIPAL DRIVE, PITTSBURGH, PA 15237","PITTSBURGH","PA",-80.006592,40.5159308
6,7,2004,"LEBANON NEW HAMPSHIRE","POLICE DEPARTMENT","K-9 UNIT, 36 POVERTY LANE, LEBANON, NH 3766","LEBANON","NH",-72.2883233,43.6022638
6,8,2004,"LINN COUNTY SHERIFF'S OFFICE","SHERIFF (B6)","P.O. BOX 669, 310 2ND AVENUE SW, CEDAR RAPIDS, IA 52406","CEDAR RAPIDS","IA",-91.6756383,41.9749963
8,19,2004,"UNIVERSITY OF CONNECTICUT","POLICE DEPARTMENT","ATTN: , 126 NORTH EAGLEVILLE ROAD, STORRS, CT 6268","STORRS","CT",NA,NA
9,21,2004,"BIG HORN COUNTY SHERIFF'S OFFICE","(B6), SHERIFF","415 MURPHY STREET, P. O. BOX 69, BASIN, WY 82410","BASIN","WY",-108.0401121,44.382535
9,23,2004,"U S FOREST SERVICE","LAW ENFORCEMENT &","INVESTIGATIVE BRANCH, 601 S. WEBER STREET, COLORADO SPRINGS, CO 80903","COLORADO SPRINGS","CO",-104.8198901,38.8251865
5,4,2004,"BRANCH COUNTY","SHERIFF'S OFFICE","580 N MARSHALL ROAD, COLDWATER, MI 49036","COLDWATER","MI",-85.0006745,41.9680243
7,7,2004,"WINDHAM POLICE DEPARTMENT","SERGEANT","375 GRAY ROAD, WINDHAM, ME 4062","WINDHAM","ME",-70.4151228,43.7793135
9,14,2004,"CHESTERFIELD COUNTY SHERIFF'S OFFICE K-9 UNIT","SHERIFF (B6)","203 WATSON STREET, CHESTERFIELD, SC 29709","CHESTERFIELD","SC",-80.0869056,34.7332885
10,5,2004,"CEDAR LAKE POLICE DEPARTMENT",NA,"7408 CONSTITUTION AVENUE, P.O. BOX 305, CEDAR LAKE, IN 46303","CEDAR LAKE","IN",-87.424696,41.3679749
10,12,2004,"CITY OF THORNTON COLORADO","POLICE DEPARTMENT"," 9551 CIVIC CENTER DRIVE, THORNTON, CO 80229","THORNTON","CO",-104.9860294,39.8695877
8,3,2004,"NEWTON COUNTY SHERIFF'S DEPARTMENT",NA,"304 E. SEYMOUR STREET, KENTLAND, IN 47951","KENTLAND","IN",-87.4444503,40.7683314
10,12,2004,"JOHNSON COUNTY SHERIFF DEPT",NA," 639 FORT STREET, BUFFALO, WY 82834","BUFFALO","WY",-106.7082967,44.3482109
7,20,2004,"LEWIS COUNTY SHERIFF'S OFFICE","(B6)","510 OAK STREET, ROOM  5, NEZPERCE, ID 83543","NEZPERCE","ID",-116.2404688,46.2329804
7,22,2004,"HICKORY POLICE DEPARTMENT",NA,"347 2ND AVENUE, S.W., HICKORY, NC 28602","HICKORY","NC",-81.343416,35.7296037
8,27,2004,"(B6)","HILL COUNTRY DOG CENTER,LLC","2859 BEAR CREEK ROAD, PIPE CREEK, TX 78063","PIPE CREEK","TX",-98.96683,29.779127
8,11,2004,"HORRY COUNTY POLICE DEPARTMENT K-9 UNIT","(B6) - CHIEF","2560 NORTH MAIN STREET, SUITE 7, CONWAY, SC 29526","CONWAY","SC",-79.0527241,33.8645237
10,26,2004,"BAL HARBOUR VILLAGE",NA,"ATTN: K-9 UNIT, 655 96TH STREET, SURFSIDE, FL 33154","SURFSIDE","FL",-80.126796,25.887263
9,19,2005,"CHARLESTOWN POLICE DEPARTMENT","CHARLESTOWN POLICE DEPARTMENT","701 MAIN STREET, CHARLESTOWN, IN 47111","CHARLESTOWN","IN",-85.6636576,38.4420238
12,22,2006,"LANESBOROUGH","POLICE DEPARTMENT","8 PROSPECT STREET, P.O. BOX 1560, LANESBOROUGH, MA 1237","LANESBOROUGH","MA",-73.2263242,42.5194031
8,31,2004,"WOODRIDGE POLICE DEPARTMENT","ATTN: K-9 UNIT","1 PLAZA DRIVE, WOODRIDGE, IL 60517","WOODRIDGE","IL",-88.0452765,41.7568537
9,21,2004,"HOLLY SPRINGS POLICE DEPT","ATTN: (B6)","PO BOX 8, 750 HOLLY SPRINGS ROAD, HOLLY SPRINGS, NC 27540","HOLLY SPRINGS","NC",-78.82135,35.654308
1,14,2005,"CLINTON POLICE DEPARTMENT",NA,"125 WEST BROAD STREET, CLINTON, TN 37716","CLINTON","TN",-84.1336339,36.0998345
2,17,2005,"SOUTHERN STAR RANCH K9",NA,"TRAINING CENTER, 11701 N. HIGHWAY 183, FLORENCE, TX 76527","FLORENCE","TX",-97.898719,30.816442
12,9,2004,"WYOMING DEPARTMENT OF CORRECTIONS K-9 UNIT","MAJOR (B6)","1934 WYOTT DR, SUITE 100, CHEYENNE, WY 82002","CHEYENNE","WY",-104.8315462,41.1117272
11,1,2004,"DEPARTMENT OF CORRECTION AND REHABILITATION","UNIDAD CANINA OPERACIONES TACTICAS","COMPLEJO CORRECIONAL BAYAMON, P.O. BOX 60-307, BAYAMON, PR 960","BAYAMON","PR",NA,NA
4,13,2005,"HARRISON POLICE DEPARTMENT",NA,"650 NORTH ST, HARRISON, NY 10528","HARRISON","NY",-73.7241846,40.9977756
9,28,2004,"LEAWOOD POLICE DEPARTMENT",NA,"4201 TOWN CENTER DR, LEAWOOD, KS 66211","LEAWOOD","KS",-94.6351742,38.9157177
12,15,2004,"CITY OF MURRAY POLICE DEPT.",NA,"407 POPLAR, MURRAY, KY 42071","MURRAY","KY",-88.3027726,36.6085234
11,29,2004,"VERSAILLES POLICE DEPARTMENT","ATTN: K-9 UNIT","118 WEST WATER STREET, P.O. BOX 217, VERSAILLES, IN 47042","VERSAILLES","IN",-85.2535713,39.0707576
10,27,2004,"NUECES COUNTY SHERIFF'S DEPT",NA,"901 LEOPARD STREET, CORPUS CHRISTI, TX 78401","CORPUS CHRISTI","TX",-97.4008513,27.7949309
11,29,2004,"DYER POLICE DEPARTMENT",NA,"2150 HART STREET, DYER, IN 46311","DYER","IN",-87.5223384,41.492234
10,28,2004,"MIDDLEBURY POLICE DEPARTMENT",NA,"200 SOUTHFORD ROAD, MIDDLEBURY, CT 6762","MIDDLEBURY","CT",-73.1378212,41.5189596
1,7,2005,"DESOTO PARISH SHERIFFS OFFICE","NARCOTICS DETECTOR CANINE UNIT","205 FRANKLIN STREET, MANSFIELD, LA 71052","MANSFIELD","LA",-93.7095969,32.0394417
12,9,2004,"WHITE SETTLEMENT POLICE DEPT.","ATTN: K9","8900 CLIFFORD STREET, WHITE SETTLEMENT, TX 76108","WHITE SETTLEMENT","TX",-97.4720984,32.7669878
3,1,2005,"(B6)","C1725","NEUROSCIENCE RESEARCH CENTER, 8701 WATERTOWN PLANK ROAD, MILWAUKEE, WI 53226","MILWAUKEE","WI",-88.0411993,43.0513426
11,18,2004,"WINDSOR POLICE DEPARTMENT","ATTN: K-9 UNIT - (B6)","340 BLOOMFIELD AVENUE, WINDSOR, CT 6095","WINDSOR","CT",-72.6605169,41.8521539
12,7,2004,"MA DEPT OF CORRECTIONS","ATTN: (B6)","12 ADMINISTRATION ROAD, PO BOX499, BRIDGEWATER, MA 2324","BRIDGEWATER","MA",-70.9517618,41.9440744
11,16,2004,"BRAZOS COUNTY PRECINCT 1",NA,"12845 FM 2154, SUITE 140, COLLEGE STATION, TX 77845","COLLEGE STATION","TX",-96.308588,30.5707524
2,4,2005,"OCHILTREE COUNTY SHERIFF'S OFFICE",NA,"P.O. BOX 1108, 21 S.E. 6TH STREET, PERRYTON, TX 79070","PERRYTON","TX",-100.8024236,36.3943489
10,6,2005,"ORANGE COUNTY SHERIFF'S OFFICE","(B6)","8600 VALENCIA COLLEGE LANE, ORLANDO, FL 32825","ORLANDO","FL",-81.269009,28.5511827
3,29,2005,"MARQUETTE CITY POLICE",NA," 300 W BARAGA STREET, MARQUETTE, MI 49855","MARQUETTE","MI",-87.3990318,46.5419189
11,30,2004,"NORWICH POLICE DEPARTMENT",NA,"70 THAMES STREET, NORWICH, CT 6360","NORWICH","CT",-72.0810886,41.5216615
1,4,2005,"DEER LODGE SHERIFF'S OFFICE CANINE UNIT","ATTN: UNDERSHERIFF (B6), CANINE HANDLER","313 4TH STREET, DEER LODGE, MT 59722","DEER LODGE","MT",-112.7335637,46.3997743
2,8,2005,"TDCJ, REGION V","(B6)","304 WEST 6TH STREET, PLAINVIEW, TX 79072","PLAINVIEW","TX",-101.705729,34.1856424
1,24,2005,"NAPA COUNTY SHERIFF'S DEPT.",NA,"1535 AIRPORT BLVD., NAPA, CA 94558","NAPA","CA",-122.2662208,38.2203474
1,13,2005,"NAPERVILLE POLICE DEPARTMENT","ATTN: COMMANDER B6- K9 UNIT","1350 AURORA AVENUE, NAPERVILLE, IL 60540","NAPERVILLE","IL",-88.1769151,41.7646067
1,18,2005,"WESTMINSTER POLICE DEPARTMENT","K9 SERGEANT","9110 YATES ST, WESTMINSTER, CO 80031","WESTMINSTER","CO",-105.0485095,39.8614988
1,12,2005,"KAUAI POLICE DEPARTMENT","ATTN: K-9 UNIT","3990 KAANA STREET, SUITE 200, LIHUE, HI 96766","LIHUE","HI",-159.3550876,21.9769753
2,16,2005,"HENRICO COUNTY POLICE DEPARTMENT",NA,"7721 E. PARHAM ROAD, RICHMOND, VA 23273","RICHMOND","VA",-77.52888,37.629908
1,24,2005,"MARYLAND HEIGHTS POLICE DEPARTMENT","(B6)","11911 DORSETT RD, MARYLAND HEIGHTS, MO 63043","MARYLAND HEIGHTS","MO",-90.4358704,38.7150831
1,26,2005,"MARION POLICE DEPARTMENT",NA,"301 S. BRANSON STREET, MARION, IN 46952","MARION","IN",-85.6572808,40.5588025
5,4,2005,"PATHEON API MANUFACTURING, INC.,MAIN OFFICE",NA,"309 DELAWARE STREET, GREENVILLE, SC 29605","GREENVILLE","SC",-82.365428,34.761999
3,22,2005,"OSCEOLA COUNTY SHERIFF'S DEPT",NA,"309 6TH STREET, SIBLEY, IA 51249","SIBLEY","IA",-95.7498258,43.4027033
2,28,2005,"SUMMIT COUNTY SHERIFF OFFICE","ATTN: SERGEANT (B6)","6300 NORTH SILVER CREEK DRIVE, PARK CITY, UT 84098","PARK CITY","UT",-111.4817135,40.7217403
2,24,2005,"JACKSON COUNTY SHERIFF'S OFFICE",NA,"104 S. NIAGARA STREET, MAQUOKETA, IA 52060","MAQUOKETA","IA",-90.6680677,42.0688623
2,24,2005,"NEWTOWN CT POLICE DEPARTMENT","SERGEANT (B6)","3 MAIN STREET, NEWTOWN, CT 6470","NEWTOWN","CT",-73.306148,41.409274
2,17,2005,"SHELBYVILLE POLICE DEPARTMENT",NA,"105 W. TAYLOR STREET, SHELBYVILLE, IN 46176","SHELBYVILLE","IN",-85.778608,39.520551
2,16,2005,"WINCHESTER POLICE DEPARTMENT","CHIEF OF POLICE","113 EAST WASHINGTON STREET, WINCHESTER, IN 47394","WINCHESTER","IN",-84.98072,40.172737
4,29,2005,"ELKO COUNTY SHERIFF OFFICE","K9 SGT. (B6)","775 WEST SILVER STREET, ELKO, NV 89801","ELKO","NV",-115.7725677,40.8245394
2,22,2005,"(B6)",NA,"DAVIESS COUNTY SHERIFF'S OFFICE, 212 SAINT ANN STREET, OWENSBORO, KY 42303","OWENSBORO","KY",-87.1128575,37.7741238
5,6,2005,"JACKSON COUNTY COMMUNITY JUSTICE",NA,"1101 W MAIN STREET, SUITE 101, MEDFORD, OR 97501","MEDFORD","OR",-122.884311,42.3233235
2,15,2005,"OROFINO POLICE DEPARTMENT",NA,"217 FIRST STREET, PO BX 2603, OROFINO, ID 83544","OROFINO","ID",-116.2526923,46.4781708
5,31,2005,"SALMON POLICE DEPARTMENT",NA,"ATTN: K-9 UNIT, 200 MAIN STREET, SALMON, ID 83467","SALMON","ID",-113.8968607,45.1770454
6,2,2005,"WICHITA FALLS POLICE DEPARTMENT","(B6)","610 HOLLIDAY STREET, WICHITA FALLS, TX 76301","WICHITA FALLS","TX",-98.5025664,33.9079765
5,25,2005,"SIGMA-ALDRICH CO. LLC","SIGMA ALDRICH","2425 SOUTH SECOND STREET, SAINT LOUIS, MO 63104","SAINT LOUIS","MO",-90.202574,38.600247
5,20,2005,"SA INTL GMBH C/O","SIGMA ALDRICH MANUFACTURING LLC","2425 SOUTH SECOND STREET, SAINT LOUIS, MO 63104","SAINT LOUIS","MO",-90.202574,38.600247
6,13,2005,"CAMBRIDGE ISOTOPE LABORATORIES",NA,"50 FRONTAGE RD, ANDOVER, MA 1810","ANDOVER","MA",-71.1847825,42.6336941
6,3,2005,"SHARPSVILLE POLICE DEPT",NA,"1 SOUTH WALNUT STREET, SHARPSVILLE, PA 16150","SHARPSVILLE","PA",-80.4753221,41.2626523
3,14,2005,"ROCKLEDGE POLICE DEPT",NA,"CANINE HANDLER, 1776 JACK OATES BLVD, ROCKLEDGE, FL 32955","ROCKLEDGE","FL",-80.7243415,28.3266411
2,28,2005,"(B6)",NA,"BETHANY POLICE DEPARTMENT, 6714 NW 36TH STREET, BETHANY, OK 73008","BETHANY","OK",-97.6302926,35.5074621
5,26,2005,"UNITED STATES PARK POLICE","NEW YORK FIELD OFFICE"," 275 FLOYD BENNETT FIELD, BROOKLYN, NY 11234","BROOKLYN","NY",-73.8990956,40.58963
5,20,2005,"US NAVY WEAPONS STATION EARLE",NA,"201 HIGHWAY 34, COLTS NECK, NJ 7722","COLTS NECK","NJ",-74.161349,40.2649503
9,7,2005,"DARIEN POLICE DEPT",NA,"1710 PLAINFIELD ROAD, DARIEN, IL 60561","DARIEN","IL",-87.9860723,41.7448117
9,1,2005,"RICHFIELD TOWNSHIP POLICE DEPARTMENT",NA,"1410 NORTH SAINT HELEN ROAD, PO BOX 128, SAINT HELEN, MI 48656","SAINT HELEN","MI",-84.410253,44.350514
3,23,2005,"EDINBURG POLICE DEPARTMENT",NA,"1702 S. CLOSNER, EDINBURG, TX 78539","EDINBURG","TX",-98.1649878,26.2857218
5,2,2005,"MANISTIQUE PUBLIC SAFETY DEPARTMENT","(B6)","300 NORTH MAPLE STREET, MANISTIQUE, MI 49854","MANISTIQUE","MI",-86.2439163,45.9641404
4,26,2005,"SAN ANGELO POLICE DEPARTMENT",NA," 401 E. BEAUREGARD, SAN ANGELO, TX 76903","SAN ANGELO","TX",-100.430356,31.463747
6,17,2005,"STORM DOG K9 TRAINING, L.L.C.",NA,"3024 N. 3 B'S AND K ROAD, SUNBURY, OH 43074","SUNBURY","OH",-82.9334271,40.3106944
5,11,2005,"CAROLINA BEACH POLICE DEPARTMENT","ATTN: K-9 UNIT","1121 NORTH LAKE PARK BLVD., CAROLINA BEACH, NC 28428","CAROLINA BEACH","NC",-77.8993969,34.0452228
4,5,2005,"CHESAPEAKE WASTE SOLUTIONS",NA,"190 SHELLYLAND ROAD, MANHEIM, PA 17545","MANHEIM","PA",-76.4719134,40.1238957
4,5,2006,"(B6)","EDMOND POLICE DEPARTMENT","101 EAST FIRST STREET, EDMOND, OK 73034","EDMOND","OK",-97.4794696,35.6542875
7,20,2005,"(B6)","CENTER FOR DRUG DISCOVERY","NORTHEASTERN UNIVERSITY, 360 HUNTINGTON AVE  116-MU, BOSTON, MA 2115","BOSTON","MA",NA,NA
4,13,2005,"NEWTOWN TOWNSHIP POLICE DEPARTMENT",NA,"209 BISHOP HOLLOW ROAD, NEWTOWN SQUARE, PA 19073","NEWTOWN SQUARE","PA",-75.4078318,39.9806649
5,26,2005,"PALMVIEW POLICE DEPARTMENT","(B6)","400 W VETERANS BLVD., PALMVIEW, TX 78572","PALMVIEW","TX",-98.3738865,26.2371271
6,20,2005,"VILLAGE OF BROWN DEER POLICE DEPARTMENT",NA,"4800 WEST GREEN BROOK DRIVE, BROWN DEER, WI 53223","BROWN DEER","WI",-87.9702798,43.1818784
8,22,2005,"WASHINGTON COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","10210 GOVERNOR LANE BLVD, SUIT, POST OFFICE BOX 622, MAUGANSVILLE, MD 21767","MAUGANSVILLE","MD",-77.7437775,39.6953331
5,18,2005,"LANSING POLICE DEPARTMENT","(B6)","120 W. MICHIGAN AVE, K-9 UNIT, LANSING, MI 48933","LANSING","MI",-84.5531483,42.7339097
6,3,2005,"REDWOOD COUNTY SHERIFF OFFICE","ATTN: K-9 UNIT","303 EAST 3RD STREET, P.O. BOX 47, REDWOOD FALLS, MN 56283","REDWOOD FALLS","MN",-95.1157259,44.5396002
8,26,2005,"KINGSPORT POLICE DEPARTMENT","(B6)","200 SHELBY STREET, KINGSPORT, TN 37660","KINGSPORT","TN",-82.5619354,36.5475235
6,6,2005,"ANSONIA POLICE DEPARTMENT",NA,"2 ELM STREET, ANSONIA, CT 6401","ANSONIA","CT",-73.073298,41.333003
6,20,2005,"MADISON COUNTY SHERIFF'S OFFICE",NA,"P.O. BOX 276, 100 WEST WALLACE, VIRGINIA CITY, MT 59755","VIRGINIA CITY","MT",-111.943658,45.2937359
5,3,2006,"US DEPT OF AGRICULTURE,HYDROLOGY & REMOTE SENSING LAB","USDA-ARS","10300 BALTIMORE AVE, BLDG 007 RM 104, BELTSVILLE, MD 20705","BELTSVILLE","MD",-76.9233582,39.0262502
6,27,2005,"WHEELER COUNTY SHERIFF'S DPT",NA,"301 3RD STREET, P.O. BOX 127, BARTLETT, NE 68622","BARTLETT","NE",-98.552864,41.8854277
8,16,2005,"ROSCOMMON COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","111 SOUTH SECOND STREET, ROSCOMMON, MI 48653","ROSCOMMON","MI",-84.5947241,44.4963511
6,16,2005,"VERMONT POLICE ACADEMY",NA,"317 ACADEMY RD, PITTSFORD, VT 5763","PITTSFORD","VT",-73.017624,43.714691
10,6,2005,"(B6)","SUFFOLK COUNTY SHERIFF'S K-9 UNIT","20 BRADSTON STREET, BOSTON, MA 2118","BOSTON","MA",-71.0679123,42.3342237
6,7,2005,"U.S. BORDER PATROL",NA,"2410 NATURE'S PATH WAY, BLAINE, WA 98230","BLAINE","WA",-122.7225858,48.9760967
8,31,2005,"ELITE K-9, INC.",NA,"7660 OLD U.S. HWY 45, BOAZ, KY 42027","BOAZ","KY",-88.6722465,36.9576327
7,14,2005,"OLATHE POLICE DEPARTMENT","ATTN: K9 UNIT","501 E OLD 56 HIGHWAY, OLATHE, KS 66061","OLATHE","KS",-94.8145165,38.8667297
1,4,2006,"IDAHO STATE POLICE","POST ACADEMY","700 S STRATFORD, MERIDIAN, ID 83642","MERIDIAN","ID",-116.3839318,43.5994309
12,28,2005,"LEON COUNTY SHERIFF'S OFFICE",NA,"ATTN: K-9 UNIT, 2825 MUNICIPAL WAY, TALLAHASSEE, FL 32304","TALLAHASSEE","FL",-84.3352509,30.4392642
10,12,2006,"US FOREST SERVICE","ATTN: K-9 UNIT","4431 HWY 20, SWEET HOME, OR 97386","SWEET HOME","OR",-122.6878566,44.4042913
7,28,2005,"MATTHEWS POLICE DEPARTMENT",NA,"1201 CREWS ROAD, MATTHEWS, NC 28105","MATTHEWS","NC",-80.7207707,35.1252246
8,3,2006,"AUSTIN PHARMA LLC",NA,"811 PALOMA DRIVE, SUITE C, ROUND ROCK, TX 78665","ROUND ROCK","TX",-97.6899713,30.5419264
7,14,2005,"SPRINGDALE TOWNSHIP POLICE DEPARTMENT",NA,"100 PLATE DRIVE, HARWICK, PA 15049","HARWICK","PA",-79.8058665,40.5547504
9,15,2005,"(B6)",NA,"CANINE ACADEMY TRAINING CENTER, 13420 CEDAR LIME ROAD, LEANDER, TX 78641","LEANDER","TX",-97.870085,30.51204
7,18,2005,"DESCHUTES COUNTY SHERIFF'S OFFICE","K-9 HANDLER","63333 HWY 20, BEND, OR 97701","BEND","OR",-121.3057777,44.0998319
8,24,2005,"(B6)",NA,"UNIV NORTH TX HLTH SCI CTR, 3500 CAMP BOWIE BLVD, FORT WORTH, TX 76107","FORT WORTH","TX",-97.3695333,32.7487917
10,6,2005,"(B6)","UNIVERSITY OF SOUTH CAROLINA","6439 GARNERS FERRY RD, BLDG 1, ROOM C5, COLUMBIA, SC 29209","COLUMBIA","SC",-80.959607,33.9753554
8,18,2005,"CITY OF MEDFORD POLICE",NA,"411 W 8TH STREET, MEDFORD, OR 97501","MEDFORD","OR",-122.8759251,42.3225844
7,25,2005,"JACKSON COUNTY SHERIFF'S DEPT","(B6)","JACKSON COUNTY SHERIFFS DEPT, 1001 MULBERRY STREET, MURPHYSBORO, IL 62966","MURPHYSBORO","IL",-89.335046,37.7627232
2,1,2006,"MONROE COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","150 AIRPORT WAY, ROCHESTER, NY 14624","ROCHESTER","NY",-77.6716654,43.1290931
7,13,2006,"U.S. BORDER PATROL","CANINE COORDINATOR","300 MADRID ST., MARFA, TX 79843","MARFA","TX",-104.031195,30.3042819
10,3,2005,"EDGEFIELD SHERIFF'S OFFICE K9 UNIT","DRUG TASK FORCE OFFICE","SHERIFF , 187 SALUDA AIRPORT AVENUE, SALUDA, SC 29138","SALUDA","SC",-81.7892008,33.9262846
9,6,2005,"CHIEF PATROL AGENT",NA,"US BORDER PATROL, 10710 N NEWPORT HWY, SPOKANE, WA 99218","SPOKANE","WA",-117.3945368,47.755233
9,6,2005,"MONTGOMERY TOWNSHIP POLICE DEPT",NA,"1001 STUMP RD, MONTGOMERYVILLE, PA 18936","MONTGOMERYVILLE","PA",-75.2248529,40.2362332
11,21,2006,"PARMA POLICE DEPARTMENT","ATTN: K-9 UNIT","PO BOX 608, 105 N 4TH STREET, PARMA, ID 83660","PARMA","ID",-116.943576,43.784528
11,4,2005,"DHS / CBP / U.S. BORDER PATROL",NA,"19 EAST SCHUYLER STREET, OSWEGO, NY 13126","OSWEGO","NY",-76.507497,43.462688
8,25,2005,"MIDDLETOWN POLICE DEPT",NA,"222 MAIN STREET, MIDDLETOWN, CT 6457","MIDDLETOWN","CT",-72.6489306,41.5599476
11,17,2005,"COLUMBIA POLICE DEPT","ATTN: K-9 UNIT","1020 NORTH MAIN STREET, COLUMBIA, IL 62236","COLUMBIA","IL",-90.208967,38.451791
6,16,2009,"LEROY POLICE DEPARTMENT","ATTN: OFFICER (B6)","207 S. EAST ST., LEROY, IL 61752","LEROY","IL",-88.759286,40.346159
